year,month,day,name,title,query,share_text,url,alternate_url,high_res_url,high_res_width,high_res_height
2002,11,11,armistice-day-2002,Armistice Day 2002,Armistice Day 2002,Armistice Day 2002 #GoogleDoodle,//www.google.com/logos/2002/fr_armistice.gif,,//www.google.com/logos/2002/fr_armistice.gif,276.0,120.0
2002,11,28,thanksgiving-2002,Thanksgiving 2002,thanksgiving,Thanksgiving 2002 #GoogleDoodle,//www.google.com/logos/2002/thanksgiving02.gif,,//www.google.com/logos/2002/thanksgiving02.gif,276.0,120.0
2002,12,13,santa-lucia-2002,Santa Lucia 2002,Santa Lucia 2002,Santa Lucia 2002 #GoogleDoodle,//www.google.com/logos/2002/santa_lucia.gif,,//www.google.com/logos/2002/santa_lucia.gif,276.0,120.0
2002,12,23,happy-holidays-from-google-2002-1,Happy Holidays from Google 2002 - 1,/doodle6.html,Happy Holidays from Google 2002 - 1 #GoogleDoodle,//www.google.com/logos/2002/winter_holiday_02_1.gif,,https://lh3.googleusercontent.com/dVl_LZ4iYbqoOsPczBnkA2IMOhW33Q9gZf3-a0TaE6MhnwFSGvQPlRpw_aTPOAmVPoL6qnG2ITY10pt3HSi8imW3Xmz7AhSnjyYr1TYu=s660,0.0,0.0
2002,12,24,happy-holidays-from-google-2002-2,Happy Holidays from Google 2002 - 2,Happy Holidays from Google 2002 - 2,Happy Holidays from Google 2002 - 2 #GoogleDoodle,//www.google.com/logos/2002/winter_holiday_02_deux.gif,,//www.google.com/logos/2002/winter_holiday_02_deux.gif,276.0,125.0
2002,12,25,happy-holidays-from-google-2002-3,Happy Holidays from Google 2002 - 3,Happy Holidays from Google 2002 - 3,Happy Holidays from Google 2002 - 3 #GoogleDoodle,//www.google.com/logos/2002/winter_holiday_02_III.gif,,//www.google.com/logos/2002/winter_holiday_02_III.gif,330.0,110.0
2002,12,26,happy-holidays-from-google-2002-4,Happy Holidays from Google 2002 - 4,Happy Holidays from Google 2002 - 4,Happy Holidays from Google 2002 - 4 #GoogleDoodle,//www.google.com/logos/2002/winter_holiday_02_quad.gif,,//www.google.com/logos/2002/winter_holiday_02_quad.gif,316.0,130.0
2002,12,27,happy-holidays-from-google-2002-5,Happy Holidays from Google 2002 - 5,Happy Holidays from Google 2002 - 5,Happy Holidays from Google 2002 - 5 #GoogleDoodle,//www.google.com/logos/2002/winter_holiday_02_fifth.gif,,//www.google.com/logos/2002/winter_holiday_02_fifth.gif,285.0,120.0
2003,1,1,happy-new-year-2003,Happy New Year 2003!,Happy New Year 2003!,Happy New Year 2003! #GoogleDoodle,//www.google.com/logos/2003/newyear03.gif,,//www.google.com/logos/2003/newyear03.gif,276.0,132.0
2003,1,19,dr-martin-luther-king-day-2003,Dr. Martin Luther King Day 2003,Martin Luther King Jr,Dr. Martin Luther King Day 2003 #GoogleDoodle,//www.google.com/logos/2003/mlk.gif,,//www.google.com/logos/2003/mlk.gif,276.0,110.0
2003,1,25,australia-day-2003,Australia Day 2003,australia day,Australia Day 2003 #GoogleDoodle,//www.google.com/logos/2003/australia_day.gif,,//www.google.com/logos/2003/australia_day.gif,346.0,125.0
2003,1,31,lunar-new-year-2003,Lunar New Year 2003,Lunar New Year 2003,Lunar New Year 2003 #GoogleDoodle,//www.google.com/logos/2003/lunarnewyear03.gif,,//www.google.com/logos/2003/lunarnewyear03.gif,276.0,120.0
2003,2,14,valentines-day-2003,Valentine's Day 2003,valentine,Valentine's Day 2003 #GoogleDoodle,//www.google.com/logos/2003/valentine03.gif,,https://lh3.googleusercontent.com/JSVb3V1u8pfqCf41Fpw1V0_FdsVFHL38I7aZGn7hpJZ1y1NZbOQTZhFDzf71FevBLbUVrJD0gQzxeH6RTpZCPu_aazfclBRv7nGS4UetfA=s660,0.0,0.0
2003,3,5,michelangelos-528th-birthday,Michelangelo's 528th Birthday,michelangelo,Michelangelo's 528th Birthday #GoogleDoodle,//www.google.com/logos/2003/michelangelo.gif,,https://lh3.googleusercontent.com/Qvco3TJbMsmkGgjYBzUNA-dDGImasmUGl6vqA8ozoRIsmVQ4ylRnXro0KwdZh_KNGdJNiSu88terUPrVftOBgDX-Yyk7p6lweL5nySsI=s660,0.0,0.0
2003,3,14,albert-einsteins-124th-birthday,Albert Einstein's 124th Birthday,einstein,Albert Einstein's 124th Birthday #GoogleDoodle,//www.google.com/logos/2003/einstein.gif,,https://lh3.googleusercontent.com/dB7iirJ3ncQaVMBGE2YX-WCeoAVIChb6NAzoFcKCFChMsrixJvD7ZRbvcaC-ceXEzXYaoH4K5vaoRDsUyBHFkpIDPnsn3bnzovbvi0a2Gg=s660,0.0,0.0
2003,4,21,earth-day-2003,Earth Day 2003,Earth Day,Earth Day 2003 #GoogleDoodle,//www.google.com/logos/2003/earthday03.gif,,https://lh3.googleusercontent.com/3Yeu6h6FvIIuTyTU7mkzZL-7lcqZ6ZKmyT-cJuF0ggEyzGr-0ho9jpBGr9EFgL307zsVbb90qf_kdVpd8AcFN7r7B9Zlyv4nBnrvPI8PnA=s660,0.0,0.0
2003,4,24,anzac-day-2003-new-zealand,ANZAC Day 2003 - New Zealand,Anzac Day,ANZAC Day 2003 - New Zealand #GoogleDoodle,//www.google.com/logos/2003/anzac_day_nz.gif,,//www.google.com/logos/2003/anzac_day_nz.gif,300.0,125.0
2003,4,24,celebrating-dnas-50th-anniversary,Celebrating DNA's 50th Anniversary,dna discovery,Celebrating DNA's 50th Anniversary #GoogleDoodle,//www.google.com/logos/2003/dna.gif,,https://lh3.googleusercontent.com/QUpAZ_HqLkDQ94x_D8FTBsVnX2Iy0_efiza4V05DiBBVdN8j1LqWjdoyeWGJN6ecp6L8H3JGlgsuq1oz4wZHDSvP8rq8ZI1wwpq6Gjdm=s660,0.0,0.0
2003,4,25,anzac-day-2003-australia,ANZAC Day 2003 - Australia,ANZAC Day 2003 - Australia,ANZAC Day 2003 - Australia #GoogleDoodle,//www.google.com/logos/2003/anzac_day_au.gif,,//www.google.com/logos/2003/anzac_day_au.gif,300.0,125.0
2003,4,30,queens-day-netherlands-2003,Queen's Day Netherlands 2003,Queen's Day Netherlands 2003,Queen's Day Netherlands 2003 #GoogleDoodle,//www.google.com/logos/2003/queens_day.gif,,//www.google.com/logos/2003/queens_day.gif,276.0,120.0
2003,5,4,childrens-day-2003,Children's Day 2003,Children's Day 2003,Children's Day 2003 #GoogleDoodle,//www.google.com/logos/2003/childrens_day03.gif,,//www.google.com/logos/2003/childrens_day03.gif,276.0,130.0
2003,5,10,mothers-day-2003,Mother's Day 2003,mother,Mother's Day 2003 #GoogleDoodle,//www.google.com/logos/2003/mothers_day03.gif,,https://lh3.googleusercontent.com/Ld6V-d14LUKzvqe2g2_6ke7bf8RQcp8tmKXChi-MndOB7XuMoQ4Op-rdPMJ4al92Vd3uzq1fUuksv92dd4LwerkRmak21d7nwOnbhAnNfw=s660,0.0,0.0
2003,6,2,republic-day-italy-2003,Republic Day Italy 2003,Republic Day Italy 2003,Republic Day Italy 2003 #GoogleDoodle,//www.google.com/logos/2003/italy.gif,,https://lh3.googleusercontent.com/FxjiSkaaVNowYZrHcNrW-_ArDqtN5_8IkrDQKLxkRNDk0zGhUMVp_NWt1ycp-qNQNRRB0M4c5ggC9vfOwfTKrc1k9i_-9TWR5hVJZfHT=s660,0.0,0.0
2003,6,14,fathers-day-2003,Father's Day 2003,father,Father's Day 2003 #GoogleDoodle,//www.google.com/logos/2003/fathersday03.gif,,https://lh3.googleusercontent.com/OZ8JUC83-WCBSUwXH3MY13G2U831ynDl5kP_T9v01XigPpsdszyJknRlzj9yb46XlhHzWoxnfl8CTMz7FFXKFTARl_OEGxCGl2vr6rJq=s660,0.0,0.0
2003,6,16,mc-eschers-105th-birthday,MC Escher's 105th Birthday,MC Escher,MC Escher's 105th Birthday #GoogleDoodle,//www.google.com/logos/2003/escher.gif,,//www.google.com/logos/2003/escher.gif,276.0,110.0
2003,7,3,4th-of-july-2003,4th of July 2003,history of independence day,4th of July 2003 #GoogleDoodle,//www.google.com/logos/2003/july4th03.gif,,https://lh3.googleusercontent.com/G-wad136yZ7DsVwL46u_tm9eVesHYmMLlB4_0qIyapVN18tnbclRv3KiCtTOfKu6KS1GTQc5NRRRaEdv17YW3aTFH1eQgJirmguvbabN=s660,0.0,0.0
2003,7,6,tanabata-2003,Tanabata 2003,Tanabata 2003,Tanabata 2003 #GoogleDoodle,//www.google.com/logos/2003/tanabata.gif,,https://lh3.googleusercontent.com/x-8CWmoDu1xCNYRS56h_K_O7wL4NSE1NIbweBS1WOgu_LOlouRGlB0s7Fuyf9wrsJQfng3pF0u_-rD2dA8RnDBuEIdiblQboETvTRLgJJw=s660,0.0,0.0
2003,7,14,bastille-day-2003,Bastille Day 2003,Bastille Day 2003,Bastille Day 2003 #GoogleDoodle,//www.google.com/logos/2003/bastilleday03.gif,,//www.google.com/logos/2003/bastilleday03.gif,276.0,135.0
2003,7,21,belgium-national-day-2003,Belgium National Day 2003,Belgium National Day 2003,Belgium National Day 2003 #GoogleDoodle,//www.google.com/logos/2003/belgium.gif,,//www.google.com/logos/2003/belgium.gif,276.0,120.0
2003,8,1,swiss-national-day-2003,Swiss National Day 2003,Swiss National Day 2003,Swiss National Day 2003 #GoogleDoodle,//www.google.com/logos/2003/swiss03.gif,,//www.google.com/logos/2003/swiss03.gif,301.0,138.0
2003,8,12,alfred-hitchcocks-104th-birthday,Alfred Hitchcock's 104th Birthday,alfred hitchcock,Alfred Hitchcock's 104th Birthday #GoogleDoodle,//www.google.com/logos/2003/hitchcock.gif,,https://lh3.googleusercontent.com/gdOIzec01Rk3Tg6VaDe6oDUfuIE4vz_TdZW0h5icL7z22c4R2Nec9oP9CWEGZWa7EoJj8kH_E6cae8kYlZGJmdICwVlSguAVF88VyiGnxg=s660,0.0,0.0
2003,8,15,national-liberation-day-of-korea-2003,National Liberation Day of Korea 2003,National Liberation Day of Korea 2003,National Liberation Day of Korea 2003 #GoogleDoodle,//www.google.com/logos/2003/korea03.gif,,https://lh3.googleusercontent.com/WNCOX0V1amXJIHJHV6uuM8c2xa7lwE3QHmVdIn-HbikX-NJeUtfBsqro-nXyLhYtwjrETCTJ8cA61K_NFFpRNn765bvRZVoXQ4h2BI23=s660,0.0,0.0
2003,8,15,india-independence-day-2003,India Independence Day 2003,India Independence Day 2003,India Independence Day 2003 #GoogleDoodle,//www.google.com/logos/2003/india03.gif,,//www.google.com/logos/2003/india03.gif,276.0,125.0
2003,9,6,korean-thanksgiving-2003,Korean Thanksgiving 2003,Korean Thanksgiving 2003,Korean Thanksgiving 2003 #GoogleDoodle,//www.google.com/logos/2003/kr_thanksgiving03.gif,,//www.google.com/logos/2003/kr_thanksgiving03.gif,276.0,110.0
2003,9,8,googles-5th-birthday,Google's 5th Birthday,Google's 5th Birthday,Google's 5th Birthday #GoogleDoodle,//www.google.com/logos/2003/5th_birthday.gif,,https://lh3.googleusercontent.com/tt2zcEyfE58dud-c4sZ4fXmRta5eg4G8SHMEffnVeVt8euBaMjE9qWgT3UIYHoXJxDY1u-jwAl9UnLUk4eg3V28gV6T53DHU6tJnGov7XQ=s660,0.0,0.0
2003,10,3,german-reunification-day-2003,German Reunification Day 2003,German Reunification Day 2003,German Reunification Day 2003 #GoogleDoodle,//www.google.com/logos/2003/de_reunification03.gif,,//www.google.com/logos/2003/de_reunification03.gif,276.0,110.0
2003,10,13,canadian-thanksgiving-2003,Canadian Thanksgiving 2003,canadian thanksgiving day,Canadian Thanksgiving 2003 #GoogleDoodle,//www.google.com/logos/2003/thanksgiving_ca03.gif,,https://lh3.googleusercontent.com/VoCpP_arFgCaU7N6Icm6julxYrQ55kDSiTTlnc49txKdEfSGWnQtTTjUoZEh8OT0rvCJM8cuMqdNPbTB07X5qfzqqbKfRACiDKNRpA6wog=s660,0.0,0.0
2003,10,31,halloween-2003,Halloween 2003,halloween,Halloween 2003 #GoogleDoodle,//www.google.com/logos/2003/halloween03.gif,,https://lh3.googleusercontent.com/AsaWrT9AJ2qEh3-fJ6evhk5A7xh01IqCSBaK2CA5lckHzb4Uz6isBUBScmdBNNZfNPHw19HTMx4-5TrLRznSu7KiamnySNDbKyfQfUzH=s660,0.0,0.0
2003,11,11,remembrance-day-2003,Remembrance Day 2003,remembrance day,Remembrance Day 2003 #GoogleDoodle,//www.google.com/logos/2003/poppy03.gif,,//www.google.com/logos/2003/poppy03.gif,276.0,110.0
2003,11,14,coming-of-age-day-2003,Coming of Age Day 2003,Coming of Age Day 2003,Coming of Age Day 2003 #GoogleDoodle,//www.google.com/logos/2003/shichigosan03.gif,,https://lh3.googleusercontent.com/jAxf59eZwu5TIkWREdWmosJGbAkykQXg7ZPM9mHNjtNlv35NGNHHqJIjhvmel-XGwApEaOb6tDC53HPxEYZwMsAVQoNkWi_LuVkeOMofrg=s660,0.0,0.0
2003,11,26,thanksgiving-2003,Thanksgiving 2003,thanksgiving,Thanksgiving 2003 #GoogleDoodle,//www.google.com/logos/2003/thanksgiving03.gif,,//www.google.com/logos/2003/thanksgiving03.gif,276.0,124.0
2003,12,16,100th-anniversary-of-flight,100th Anniversary of Flight,wright brothers,100th Anniversary of Flight #GoogleDoodle,//www.google.com/logos/2003/flight.gif,,https://lh3.googleusercontent.com/MIFdm3cFtdmcLag2ox6yHQx1dntv75EbqVFkBUYoNmZjtgYtYipddYrV7xSpm_RUpTLvcu99V_00IrtiMv5eUYXoQQZi4mM2nTXtyvT3=s660,0.0,0.0
2003,12,22,happy-holidays-from-google-2003-1,Happy Holidays from Google 2003 - 1,/doodle7.html,Happy Holidays from Google 2003 - 1 #GoogleDoodle,//www.google.com/logos/2003/winter_holiday_03_1.gif,,//www.google.com/logos/2003/winter_holiday_03_1.gif,316.0,110.0
2003,12,23,happy-holidays-from-google-2003-2,Happy Holidays from Google 2003 - 2,Happy Holidays from Google 2003 - 2,Happy Holidays from Google 2003 - 2 #GoogleDoodle,//www.google.com/logos/2003/winter_holiday_03_e.gif,,//www.google.com/logos/2003/winter_holiday_03_e.gif,286.0,110.0
2003,12,24,happy-holidays-from-google-2003-3,Happy Holidays from Google 2003 - 3,Happy Holidays from Google 2003 - 3,Happy Holidays from Google 2003 - 3 #GoogleDoodle,//www.google.com/logos/2003/winter_holiday_03_s.gif,,//www.google.com/logos/2003/winter_holiday_03_s.gif,326.0,110.0
2003,12,25,happy-holidays-from-google-2003-4,Happy Holidays from Google 2003 - 4,Happy Holidays from Google 2003 - 4,Happy Holidays from Google 2003 - 4 #GoogleDoodle,//www.google.com/logos/2003/winter_holiday_03_sah.gif,,//www.google.com/logos/2003/winter_holiday_03_sah.gif,286.0,136.0
2003,12,26,happy-holidays-from-google-2003-5,Happy Holidays from Google 2003 - 5,Happy Holidays from Google 2003 - 5,Happy Holidays from Google 2003 - 5 #GoogleDoodle,//www.google.com/logos/2003/winter_holiday_03_oh.gif,,//www.google.com/logos/2003/winter_holiday_03_oh.gif,296.0,110.0
2004,1,1,happy-new-year-2004,Happy New Year 2004,Happy New Year 2004,Happy New Year 2004 #GoogleDoodle,//www.google.com/logos/2004/newyear04.gif,,//www.google.com/logos/2004/newyear04.gif,276.0,125.0
2004,1,15,spirit-lands-on-mars,Spirit Lands on Mars,spirit rover,Spirit Lands on Mars #GoogleDoodle,//www.google.com/logos/2004/mars_rover.gif,,https://lh3.googleusercontent.com/S8oxA3KnFnGsQnc7ZFyJ1wNdgWSPuYKuh3R2o9fZmuz-Sl4aXj_leDMz2eIhvqAex3ubjU4QcjifcCHu9fO9d_6EZMF5GHmJtMo28MUE=s660,0.0,0.0
2004,1,21,lunar-new-year-2004,Lunar New Year 2004,chinese new year 2004,Lunar New Year 2004 #GoogleDoodle,//www.google.com/logos/2004/lunarnewyear04.gif,,https://lh3.googleusercontent.com/X9lZWpL9obeNm3psKKL--U4ppf2nzlqEWOYzBk6tO9uCx0urvHWj1Tt-F5BvALwaQKxFE2OHbEZKlAGycgONTMSRxHwEBGINlnrCFteP=s660,0.0,0.0
2004,2,2,gaston-julias-111th-birthday,Gaston Julia's 111th Birthday,julia fractal,Gaston Julia's 111th Birthday #GoogleDoodle,//www.google.com/logos/2004/julia.gif,,https://lh3.googleusercontent.com/iTSYCJ14B4xM8NHOAXLhauUH7sPVZI144KAZmm8RQPnUc1CRsdLFWnvVU422DcqjgjMY9WWn-RIC0L34C6-v4sSBGNSyy1-iZBO2f6Ky=s660,0.0,0.0
2004,2,13,valentines-day-2004,Valentine's Day 2004,valentine,Valentine's Day 2004 #GoogleDoodle,//www.google.com/logos/2004/valentines04.gif,,https://lh3.googleusercontent.com/xBZ7_XaSFe5dh2qDDCcKihmqR18BNx7YRkGGaIA3Ngaocckm-OBgk01c6hlW1QLSqReyI3V5GC3_UMWo0RnU9IEVEK8IT_q9ScVeohI=s660,0.0,0.0
2004,2,28,leap-day-2004,Leap Day 2004,leap year,Leap Day 2004 #GoogleDoodle,//www.google.com/logos/2004/leapyear.gif,,https://lh3.googleusercontent.com/tpjg1Y50bTxPhDMch_kXYJ5o_PacXhSEkRvy2FWaCk0_djo_xtYjs5ofoCUE0Lm1fKJ_OqLHvLoA_t6wpsItq_n4asvbs6pYn9csFjqC=s660,0.0,0.0
2004,2,29,st-davids-day-2004,St. David's Day 2004,s,St. David's Day 2004 #GoogleDoodle,//www.google.com/logos/2004/st_david.gif,,https://lh3.googleusercontent.com/9YWIXtbDznwQBued3A9NeMzAzSF4Ohhmmjaj1az2IxOtwEdla_tWSKeWtcky55vjzUizgk3E5xCl9m9wwSrcPjVEu0GTIkkkU6pL06bH=s660,0.0,0.0
2004,3,17,st-patricks-day-2004,St. Patrick's Day 2004,St. Patrick's Day,St. Patrick's Day 2004 #GoogleDoodle,//www.google.com/logos/2004/stpatricks_04.gif,,https://lh3.googleusercontent.com/TNsG5Ex984AoU8YOA0V0VlM2vBNytsGDeoH03jYDcEnDnnXGT5elnr26uiHasGv_cPebK2flvkhLgz-bsinEfTrvbuQ-96OGJXNAt9s=s660,0.0,0.0
2004,3,19,international-day-of-the-francophile,International Day of the Francophile,International Day of the Francophile,International Day of the Francophile #GoogleDoodle,//www.google.com/logos/2004/francophonie.gif,,//www.google.com/logos/2004/francophonie.gif,276.0,110.0
2004,3,20,persian-new-year-2004,Persian New Year 2004,Persian New Year 2004,Persian New Year 2004 #GoogleDoodle,//www.google.com/logos/2004/persian_newyear.gif,,https://lh3.googleusercontent.com/3l4wROvUwcnbW_GsR0BdH1f--Wd9SIagmwpo9_C-5xUynH6zITpBwx_acG3e0TUNpmfEOsRneH-q-E3CmnVfjxKlnN3JdeI2rCQT4JI=s660,0.0,0.0
2004,4,22,st-georges-day-2004,St. George's Day 2004,st george,St. George's Day 2004 #GoogleDoodle,//www.google.com/logos/2004/stgeorge04.gif,,https://lh3.googleusercontent.com/Mzdc9HmMPDort4XfKu_5nujAWYDm1yjh9-sQwQEsOaJItUvXqi5-W84BwR67EQszcXhCxH0c8uIaA-lI4i3yX16uDd8nKXdFjQqLnaYv=s660,0.0,0.0
2004,4,22,earth-day-2004,Earth Day 2004,earth day,Earth Day 2004 #GoogleDoodle,//www.google.com/logos/2004/earthday04.gif,,https://lh3.googleusercontent.com/W1T6Xdy9zLC-KX6T4AFBlwDlQL-A51v2OE_rhUfgJym0VVdJBGHwGAXbQnmi7ORm2LhwIMUKNFFGiOrZfW7j6dw1l1m39Qs48-k3jivnuw=s660,0.0,0.0
2004,4,24,anzac-day-2004,ANZAC Day 2004,anzac day,ANZAC Day 2004 #GoogleDoodle,//www.google.com/logos/2004/anzac_day_04.gif,,https://lh3.googleusercontent.com/1jnAqjiXvX41CxiqgiakDdPbXmWNM5chz30IAFVo69H7qyk3r8GoAJKfvzFKDnFTZcwBav5O8hAkj0CdA06Llo2GV8O4jkRhNBkSCuGG=s660,0.0,0.0
2004,4,29,queens-day-netherlands-2004,Queen's Day Netherlands 2004,Queen's Day Netherlands 2004,Queen's Day Netherlands 2004 #GoogleDoodle,//www.google.com/logos/2004/queens_day.gif,,//www.google.com/logos/2004/queens_day.gif,276.0,120.0
2004,4,29,labour-day-2004,Labour Day 2004,Labour Day 2004,Labour Day 2004 #GoogleDoodle,//www.google.com/logos/2004/fi_se_labour.gif,,https://lh3.googleusercontent.com/bqXefuAsXtGZPILWXO4sA68efeMbF5vjqhpOm3BOlTnuAr7_jtewJbsqf_pgfqJ09cTNyeMzrfFMwKxhEaMUAcN2j7b79o_omyrwlI8j=s660,0.0,0.0
2004,5,4,childrens-day-2004,Children's Day 2004,Children's Day 2004,Children's Day 2004 #GoogleDoodle,//www.google.com/logos/2004/childrens_day04.gif,,//www.google.com/logos/2004/childrens_day04.gif,276.0,120.0
2004,5,8,mothers-day-2004,Mother's Day 2004,mother,Mother's Day 2004 #GoogleDoodle,//www.google.com/logos/2004/mothers_day04.gif,,https://lh3.googleusercontent.com/n9LP8GnJsQ5V8Yrm1_wll4myYSPf4EZOJ-tF_v_UOLNjl9pbOfIYO42TzXQ33D-NKMc2ufuh36YQg4HO3lxnC1IEScHtOnofqHFnweC0aQ=s660,0.0,0.0
2004,6,7,transit-of-venus,Transit of Venus,venus transit,Transit of Venus #GoogleDoodle,//www.google.com/logos/2004/venus.gif,,https://lh3.googleusercontent.com/K5bzJvjTgMpRD90a6rb_Enb-C7j4Lfkmy5YJwUwgRnapVrN3s1-OOHvd1v4JkgvHLaD2mYxvkyvbVwiEZVYnqdxVoQptMRQsz2Sc0-kX=s660,0.0,0.0
2004,6,16,james-joyce-day-2004-bloomsday-2004,James Joyce Day 2004 / Bloomsday 2004,james joyce bloomsday,James Joyce Day 2004 / Bloomsday 2004 #GoogleDoodle,//www.google.com/logos/2004/james_joyce.gif,,https://lh3.googleusercontent.com/eA935fdmle2aqSnDx1FDeECq_Xbr-gU3C2vyz8HPenDbq49MJOQchKurPHUdYrmbXHnYykX8NsNpdZv6MKmbsI8UuW3_iUq18cmoIKDh=s660,0.0,0.0
2004,6,19,fathers-day-2004,Father's Day 2004,father,Father's Day 2004 #GoogleDoodle,//www.google.com/logos/2004/fathersday04.gif,,https://lh3.googleusercontent.com/aqVS8HmlANeWD21_eb-4DfdtEq2XhXI4X2iBJNOQeWvpCZh05OUW2W3sG_YX7cDudrUxHPWpLO_M8kShNv9EiEI5PgS3a4DUGqwDM57UIw=s660,0.0,0.0
2004,7,1,canada-day-2004,Canada Day 2004,canada day,Canada Day 2004 #GoogleDoodle,//www.google.com/logos/2004/canada_day04.gif,,//www.google.com/logos/2004/canada_day04.gif,276.0,120.0
2004,7,3,eurocup-2004,EuroCup 2004,EuroCup 2004,EuroCup 2004 #GoogleDoodle,//www.google.com/logos/2004/euro2004gr.gif,,//www.google.com/logos/2004/euro2004gr.gif,276.0,110.0
2004,7,4,4th-of-july-2004,4th of July 2004,4th of july,4th of July 2004 #GoogleDoodle,//www.google.com/logos/2004/july4th04.gif,,//www.google.com/logos/2004/july4th04.gif,276.0,130.0
2004,7,13,bastille-day-2004,Bastille Day 2004,Bastille Day 2004,Bastille Day 2004 #GoogleDoodle,//www.google.com/logos/2004/bastilleday04.gif,,https://lh3.googleusercontent.com/qr9qjrCIpxFeuF6i5AanLHGA58-CmVOSnnbOiCb04vhvxecHPdoHFMk7CptvaAdRguTyQNyOSV2TJK6ncDnSwYhqW3Yfru3t89oapmpJHw=s660,0.0,0.0
2004,8,1,swiss-national-day-2004,Swiss National Day 2004,Swiss National Day 2004,Swiss National Day 2004 #GoogleDoodle,//www.google.com/logos/2004/swiss04.gif,,https://lh3.googleusercontent.com/pvsiCX8X6MbSywT5vmqUxaxrwl_Ok-m5zyFSbdDWbFup06s2U3l8e-phxw50SZ1-VvgIiCISRHNJ0i7T6tcNCA47W6rx_HxUI0LpQts=s660,0.0,0.0
2004,8,14,2004-athens-olympic-games-opening-ceremony,2004 Athens Olympic Games - Opening Ceremony,athens 2004,2004 Athens Olympic Games - Opening Ceremony #GoogleDoodle,//www.google.com/logos/2004/summer2004_opening.gif,,https://lh3.googleusercontent.com/MVOM0tNZGz6PbjlGw5y3I8xVAr2uSHQdSl8u0z8VUKG5NXQzvljiRP6yMS4XkRklcejjRxgI8Wczz9ZBfzosL4ehKqfgAhs9T1YSlX9IlA=s660,0.0,0.0
2004,8,15,national-liberation-day-of-korea-2004,National Liberation Day of Korea 2004,National Liberation Day of Korea 2004,National Liberation Day of Korea 2004 #GoogleDoodle,//www.google.com/logos/2004/korea04.gif,,https://lh3.googleusercontent.com/jZQWjj7FNfxdaOi0rz0mdK6AaBxowM5TJBrOEjnb6UcWf_lfXBr5ibioj0fec4Th9PoyI-C2w7FvKMigq6aVq-h3_MUPxYUfJPJLf1Sl=s660,0.0,0.0
